414: 247,251,333,404,479,513,596,673,691,806,829,836,864,918,930,984,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
415: 38,56,71,170,230,243,279,389,570,645,688,691,864,894,929,993,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
416: 71,82,91,170,189,230,243,277,408,423,446,619,645,688,697,786,818,894,929,938,993,71,71,71,71,71,71,71,71,71,71,71
417: 240,364,425,477,485,517,540,559,634,656,699,751,804,870,1006,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
418: 18,151,164,269,310,391,405,507,549,667,668,703,796,815,822,875,910,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
419: 8,19,53,67,131,196,302,325,341,346,419,447,458,465,466,471,510,551,594,620,640,826,893,903,916,974,1003,1016,8,8,8,8
420: 34,84,122,174,179,181,312,317,324,399,432,435,519,575,599,613,630,657,681,793,819,825,888,34,34,34,34,34,34,34,34,34
421: 23,55,61,115,135,171,302,334,346,381,449,465,472,516,541,573,605,687,823,826,838,889,916,920,945,962,974,1004,23,23,23,23
422: 39,221,278,330,343,385,390,568,611,830,906,978,985,989,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
423: 90,96,115,165,291,334,424,429,504,665,692,769,838,863,911,926,945,970,1004,90,90,90,90,90,90,90,90,90,90,90,90,90
424: 14,29,60,87,129,226,417,546,557,658,680,716,756,771,776,834,852,881,1022,14,14,14,14,14,14,14,14,14,14,14,14,14
425: 68,110,133,178,185,204,267,355,421,480,521,531,694,802,816,915,965,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
426: 66,126,160,206,250,351,377,508,580,655,700,718,808,890,939,1015,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
427: 6,166,177,288,375,441,498,524,548,562,578,685,738,743,794,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
428: 54,95,221,255,297,369,387,441,533,616,622,652,978,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
429: 11,45,143,167,168,274,280,283,495,497,544,774,799,859,867,899,923,932,952,990,1017,11,11,11,11,11,11,11,11,11,11,11
430: 32,149,213,376,388,426,489,535,565,604,654,702,812,853,879,1000,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
431: 23,49,55,61,90,96,115,135,171,253,334,424,449,459,504,541,573,724,790,813,838,848,911,920,926,962,970,1004,1014,23,23,23
432: 117,252,431,470,518,561,719,725,839,912,949,1010,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
433: 54,221,255,272,297,369,387,533,616,622,734,878,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
434: 4,102,147,154,268,274,448,545,574,682,737,857,877,902,982,1011,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
435: 34,84,122,174,179,181,312,317,324,399,432,435,519,575,599,613,630,657,681,793,819,825,888,34,34,34,34,34,34,34,34,34
436: 19,67,118,172,229,265,282,328,458,500,620,640,664,728,778,800,811,835,844,907,925,956,977,1009,1016,1018,19,19,19,19,19,19
437: 28,64,76,244,284,316,338,368,473,560,696,856,886,954,966,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
438: 62,94,125,132,270,315,442,475,478,651,709,789,820,869,884,885,964,994,62,62,62,62,62,62,62,62,62,62,62,62,62,62
439: 54,221,255,272,297,369,387,533,616,622,734,878,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
440: 3,68,110,190,261,338,421,456,464,473,480,514,522,531,556,560,587,856,896,961,965,3,3,3,3,3,3,3,3,3,3,3
441: 5,25,58,97,156,188,212,342,359,365,391,397,577,777,1005,1019,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
442: 3,64,76,261,284,292,338,392,464,473,560,756,776,802,850,856,896,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
443: 101,151,205,242,307,321,348,383,437,583,745,831,834,887,902,982,1022,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
444: 24,81,99,224,234,236,258,262,276,358,373,440,552,555,586,661,765,810,944,963,24,24,24,24,24,24,24,24,24,24,24,24
445: 8,66,96,115,160,165,291,351,377,429,471,504,508,926,939,945,974,1004,1015,8,8,8,8,8,8,8,8,8,8,8,8,8
446: 39,54,63,180,221,255,278,330,343,369,385,533,611,616,652,878,978,985,989,39,39,39,39,39,39,39,39,39,39,39,39,39
447: 36,51,78,123,138,146,219,233,305,360,366,382,409,434,436,484,501,534,608,614,689,690,750,833,860,868,883,969,1020,36,36,36
448: 21,22,161,175,211,266,301,313,361,378,487,492,592,617,721,730,827,972,996,21,21,21,21,21,21,21,21,21,21,21,21,21
449: 106,208,258,353,356,363,452,502,571,576,623,637,662,733,882,975,1012,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
450: 247,251,333,404,479,513,596,673,691,806,829,836,864,918,930,984,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
451: 102,147,154,268,274,283,372,430,448,460,545,574,682,877,1011,1017,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
452: 18,151,307,310,383,405,507,549,667,668,703,704,796,815,822,847,875,887,18,18,18,18,18,18,18,18,18,18,18,18,18,18
453: 12,127,141,223,260,329,371,422,527,581,647,649,676,740,757,905,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
454: 32,77,106,163,192,248,319,356,468,564,610,654,812,879,931,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
455: 24,51,99,198,234,271,276,358,566,586,661,750,868,872,895,944,963,969,24,24,24,24,24,24,24,24,24,24,24,24,24,24
456: 153,164,185,259,267,295,379,384,405,521,625,633,721,876,910,972,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
457: 3,14,60,64,68,129,190,261,292,355,392,444,453,464,473,560,756,776,788,802,850,896,3,3,3,3,3,3,3,3,3,3
458: 75,105,122,174,181,312,333,432,519,613,643,678,681,759,888,918,930,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
459: 46,109,120,148,152,183,187,294,308,335,526,628,679,698,729,842,971,980,997,46,46,46,46,46,46,46,46,46,46,46,46,46
460: 53,67,131,196,325,404,443,513,515,551,570,594,675,691,861,893,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
461: 69,257,327,345,410,411,420,475,569,651,729,734,746,885,913,997,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
462: 8,19,53,67,131,196,302,325,341,346,419,447,458,465,466,471,510,551,594,620,640,826,893,903,916,974,1003,1016,8,8,8,8
463: 41,48,57,150,285,488,520,615,621,752,943,998,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
464: 5,97,201,203,228,320,406,413,457,494,527,593,642,650,660,764,773,777,905,999,5,5,5,5,5,5,5,5,5,5,5,5
465: 57,140,194,235,403,488,591,666,775,851,951,968,998,1001,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
466: 3,13,14,60,68,129,190,355,392,444,453,464,480,756,788,802,850,896,3,3,3,3,3,3,3,3,3,3,3,3,3,3
467: 70,173,246,254,293,386,563,635,783,848,901,958,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
468: 90,108,220,339,367,445,506,509,536,665,717,757,783,785,797,807,928,935,970,1013,90,90,90,90,90,90,90,90,90,90,90,90
469: 3,14,60,64,68,129,190,261,292,355,392,444,453,464,473,560,756,776,788,802,850,896,3,3,3,3,3,3,3,3,3,3
470: 107,134,239,262,373,421,456,531,552,556,571,694,742,762,795,915,953,961,965,107,107,107,107,107,107,107,107,107,107,107,107,107
471: 8,42,66,160,165,250,341,351,377,419,447,471,508,655,700,945,1015,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
472: 13,151,205,242,307,310,321,348,383,549,667,704,732,745,796,822,831,834,852,887,902,982,1022,13,13,13,13,13,13,13,13,13
473: 109,111,145,187,215,238,289,290,296,483,503,543,606,628,648,653,670,671,679,684,693,791,801,821,909,1008,109,109,109,109,109,109
474: 117,252,431,470,518,561,719,725,839,912,949,1010,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
475: 109,111,145,187,215,238,290,296,483,543,606,628,653,670,671,679,684,693,715,791,821,909,109,109,109,109,109,109,109,109,109,109
476: 8,33,42,53,302,341,351,377,419,447,466,471,508,598,655,700,973,1015,8,8,8,8,8,8,8,8,8,8,8,8,8,8
477: 47,71,232,279,336,344,416,439,499,601,645,739,866,938,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
478: 38,56,71,232,237,279,336,344,389,416,570,644,645,675,691,894,929,934,38,38,38,38,38,38,38,38,38,38,38,38,38,38
479: 11,29,116,168,225,292,396,476,490,544,557,629,680,859,897,899,923,932,952,990,11,11,11,11,11,11,11,11,11,11,11,11
480: 3,68,110,134,239,261,421,456,480,514,531,556,694,896,961,965,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
481: 117,119,214,252,264,401,431,470,518,561,568,725,830,839,906,919,949,983,1010,117,117,117,117,117,117,117,117,117,117,117,117,117
482: 8,15,23,30,49,55,61,96,115,135,165,302,325,334,346,424,449,465,469,472,504,541,573,838,926,945,974,1004,8,8,8,8
483: 5,25,31,111,137,159,289,296,303,402,483,543,547,606,648,707,909,941,5,5,5,5,5,5,5,5,5,5,5,5,5,5
484: 38,56,71,170,230,243,279,389,570,645,688,691,864,894,929,993,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
485: 1,70,173,246,254,293,326,386,461,523,538,563,590,740,755,901,921,947,957,958,1,1,1,1,1,1,1,1,1,1,1,1
486: 75,82,91,170,189,230,243,277,394,408,423,446,619,688,759,786,914,960,993,75,75,75,75,75,75,75,75,75,75,75,75,75
487: 17,44,80,111,176,238,296,347,357,402,463,474,547,582,636,671,711,715,722,805,880,941,17,17,17,17,17,17,17,17,17,17
488: 8,23,53,55,61,115,196,247,302,325,346,381,443,447,449,458,465,469,471,472,510,551,573,594,605,620,823,826,893,903,916,945
489: 38,56,71,232,237,279,336,344,416,439,499,601,645,739,866,894,938,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
490: 1,103,132,216,249,407,427,442,550,590,603,741,820,921,947,964,988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
491: 34,84,122,174,179,181,312,317,324,399,432,435,519,575,599,613,630,657,681,793,819,825,888,34,34,34,34,34,34,34,34,34
492: 20,46,94,152,294,308,345,475,478,602,663,781,789,959,971,980,981,997,20,20,20,20,20,20,20,20,20,20,20,20,20,20
493: 122,174,240,251,333,432,479,596,613,634,678,681,806,825,829,888,918,922,930,122,122,122,122,122,122,122,122,122,122,122,122,122
494: 40,59,92,177,199,241,318,350,433,462,539,548,562,624,701,731,748,763,767,40,40,40,40,40,40,40,40,40,40,40,40,40
495: 46,109,120,145,148,183,187,294,308,526,628,679,729,842,980,997,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
496: 2,74,161,210,211,301,313,361,378,558,572,730,792,871,946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
497: 13,151,205,242,307,310,321,348,383,549,667,704,732,745,796,822,831,834,852,887,902,982,1022,13,13,13,13,13,13,13,13,13
498: 6,166,177,288,375,441,498,524,548,562,578,685,738,743,794,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
499: 2,136,146,193,210,219,378,418,539,608,624,701,748,763,767,787,833,840,946,987,1021,2,2,2,2,2,2,2,2,2,2,2
500: 106,208,258,353,356,363,452,502,571,576,623,637,662,733,882,975,1012,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
501: 104,227,275,300,304,311,331,349,395,454,567,597,744,749,803,817,858,942,104,104,104,104,104,104,104,104,104,104,104,104,104,104
502: 36,78,138,146,219,233,305,322,360,382,409,484,608,614,689,690,750,787,833,840,860,883,987,1020,1021,36,36,36,36,36,36,36
503: 48,150,158,209,285,431,518,520,561,615,621,646,839,898,943,949,992,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
504: 45,143,167,280,317,323,497,542,554,657,686,712,793,799,862,899,923,952,976,45,45,45,45,45,45,45,45,45,45,45,45,45
505: 49,171,253,273,309,334,424,459,486,541,609,635,724,785,790,813,838,848,911,920,962,1004,1014,49,49,49,49,49,49,49,49,49
506: 141,220,260,329,367,445,581,717,740,757,783,797,807,928,958,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141
507: 4,128,151,205,242,245,307,321,348,383,549,704,815,847,887,902,933,982,1011,4,4,4,4,4,4,4,4,4,4,4,4,4
508: 21,58,156,159,176,211,266,301,397,402,467,528,577,871,1002,1005,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
509: 8,15,23,30,49,55,61,96,115,135,165,302,325,334,346,424,449,465,469,472,504,541,573,838,926,945,974,1004,8,8,8,8
510: 2,136,146,193,210,219,378,418,608,624,690,730,763,767,787,833,840,946,987,1020,2,2,2,2,2,2,2,2,2,2,2,2
511: 77,81,106,192,208,236,248,258,319,353,356,363,468,623,637,882,975,1012,77,77,77,77,77,77,77,77,77,77,77,77,77,77
